Date,Crackwidth,With_temp,Rainfall
19870313,0.0,14.4,1000000.0
19870403,0.45,20.32,1000000.0
19870420,0.36,15.06,1000000.0
19870509,0.34,12.87,1000000.0
19870521,0.31,11.99,1000000.0
19870615,0.38,11.84,1000000.0
19870620,0.36,11.77,1000000.0
19870712,0.34,12.43,1000000.0
19870723,0.38,11.91,1000000.0
19870812,0.41,12.57,1000000.0
19870822,0.36,11.99,1000000.0
19870909,0.38,12.57,1000000.0
19870918,0.36,12.06,1000000.0
19871010,0.36,13.01,1000000.0
19871022,0.38,14.62,1000000.0
19871110,0.31,13.6,1000000.0
19871124,0.45,12.35,1000000.0
19871211,0.41,10.75,1000000.0
19871224,0.38,9.5,1000000.0
19880105,0.34,8.33,1000000.0
19880118,0.34,6.95,1000000.0
19880202,0.36,5.85,1000000.0
19880309,0.43,3.95,1000000.0
19880323,0.36,3.51,1000000.0
19880406,0.41,3.8,1000000.0
19880422,0.34,4.09,1000000.0
19880511,0.45,5.7,1000000.0
19880523,0.34,6.58,1000000.0
19880608,0.45,7.82,1000000.0
19880714,0.36,11.11,1000000.0
19880723,0.34,11.55,1000000.0
19880810,0.27,12.28,1000000.0
19880820,0.36,13.16,1000000.0
19880906,0.31,13.38,1000000.0
19880920,0.36,13.82,1000000.0
19881012,0.31,13.89,1000000.0
19881022,0.5,13.45,1000000.0
19881108,0.45,12.5,1000000.0
19881122,0.38,11.84,1000000.0
19881209,0.36,10.75,1000000.0
19881219,0.36,9.94,1000000.0
19890106,0.41,8.48,1000000.0
19890117,0.38,7.89,1000000.0
19890224,0.36,5.63,1000000.0
19890311,0.38,5.19,1000000.0
19890322,0.92,4.83,1000000.0
19890413,0.38,5.78,1000000.0
19890421,0.45,5.92,1000000.0
19890509,0.25,6.72,1000000.0
19890522,0.34,7.46,1000000.0
19890612,0.31,8.7,1000000.0
19890623,-0.52,9.8,1.0
19890711,0.36,10.6,1000000.0
19890717,0.76,10.53,1000000.0
19890726,-0.41,12.21,1.0
19890808,-0.36,9.36,1.0
19890824,-0.72,5.7,1.0
19890905,0.29,13.16,1000000.0
19890920,0.47,13.38,1000000.0
19891004,0.34,13.6,1000000.0
19891024,0.38,13.09,1000000.0
19891115,0.58,13.01,1000000.0
19891130,0.5,12.06,1000000.0
19891216,0.99,9.36,1000000.0
19891221,0.45,9.36,1000000.0
19900103,0.36,8.48,1000000.0
19900117,0.38,7.6,1000000.0
19900208,0.34,6.07,1000000.0
19900219,0.38,5.48,1000000.0
19900305,0.41,5.63,1000000.0
19900316,0.31,5.34,1000000.0
19900426,0.36,6.95,1000000.0
19900427,0.47,6.87,1000000.0
19900508,0.38,7.46,1000000.0
19900525,0.43,8.48,1000000.0
19900613,0.5,9.72,1000000.0
19900625,0.31,10.82,1000000.0
19900704,0.43,11.26,1000000.0
19900719,0.29,12.28,1000000.0
19900807,0.43,9.58,1000000.0
19900817,0.4,13.74,1000000.0
19900904,0.41,14.55,1000000.0
19900920,0.45,14.69,1000000.0
19901009,0.25,14.77,1000000.0
19901018,0.43,14.4,1000000.0
19901108,0.25,13.3,1000000.0
19901123,0.45,12.21,1000000.0
19901203,0.45,11.4,1000000.0
19901217,0.52,10.16,1000000.0
19910107,0.41,8.78,1000000.0
19910117,0.25,6.29,1000000.0
19910205,0.45,6.21,1000000.0
19910228,1.49,5.48,1.0
19910312,0.58,5.26,1000000.0
19910322,1.51,4.24,1.0
19910409,0.5,5.85,1000000.0
19910417,0.61,6.07,1000000.0
19910515,0.31,7.53,1000000.0
19910524,0.36,7.89,1000000.0
19910615,0.22,9.5,1000000.0
19910622,0.29,9.87,1000000.0
19910711,0.5,11.33,1000000.0
19910812,0.31,13.38,1000000.0
19910820,0.63,13.45,1000000.0
19910913,0.5,14.33,1000000.0
19910924,0.34,14.69,1000000.0
19911007,0.34,14.33,1000000.0
19911017,0.34,14.11,1000000.0
19911101,0.38,13.45,1000000.0
19911121,0.43,12.21,1000000.0
19911206,0.36,10.6,1000000.0
19911218,0.36,9.72,1000000.0
19920106,0.41,8.04,1000000.0
19920117,0.45,7.02,1000000.0
19920221,0.43,5.26,1000000.0
19920303,0.41,4.82,1000000.0
19920406,0.41,5.04,1000000.0
19920508,0.34,7.09,1000000.0
19920525,0.29,9.58,1000000.0
19920612,0.29,8.04,1000000.0
19920622,0.31,8.7,1000000.0
19920708,0.31,11.33,1000000.0
19920812,0.29,12.87,1000000.0
19920823,0.41,13.45,1000000.0
19920911,0.29,13.3,1000000.0
19920926,0.36,13.96,1000000.0
19921012,0.36,13.52,1000000.0
19921027,0.47,13.09,1000000.0
19921106,0.38,12.57,1000000.0
19921116,0.45,11.91,1000000.0
19930105,-0.29,8.48,1000000.0
19930116,0.38,7.16,1000000.0
19930121,0.36,6.51,1000000.0
19930211,0.34,5.19,1000000.0
19930224,0.38,6.21,1000000.0
19930311,0.54,4.9,1000000.0
19930325,0.38,6.07,1000000.0
19930412,0.38,6.07,1000000.0
19930506,0.38,7.53,1000000.0
19930526,0.34,8.92,1000000.0
19930603,0.41,9.21,1000000.0
19930616,0.43,10.02,1000000.0
19930713,0.52,11.55,1000000.0
19930723,0.45,12.14,1000000.0
19930803,0.38,12.87,1000000.0
19930823,0.45,13.38,1000000.0
19930905,0.45,13.82,1000000.0
19930915,0.31,14.03,1000000.0
19930922,0.36,14.11,1000000.0
19931005,0.36,13.23,1000000.0
19931015,0.41,13.96,1000000.0
19931029,0.38,13.45,1000000.0
19931105,0.38,13.09,1000000.0
19931123,0.41,11.62,1000000.0
19931208,0.45,10.97,1000000.0
19931218,0.45,6.87,1000000.0
19940105,0.61,8.41,1000000.0
19940117,0.58,8.04,1000000.0
19940201,0.58,5.34,1000000.0
19940225,0.54,5.34,1000000.0
19940309,0.63,5.26,1000000.0
19940322,0.54,5.19,1000000.0
19940407,0.38,5.78,1000000.0
19940420,0.61,6.43,1000000.0
19940509,0.34,7.46,1000000.0
19940526,0.41,8.63,1000000.0
19940601,4.57,9.21,1.0
19940620,0.5,10.23,1000000.0
19940702,0.38,12.14,1000000.0
19940706,0.38,11.33,1000000.0
19940804,0.36,13.38,1000000.0
19940817,0.65,13.82,1000000.0
19940911,0.38,14.84,1000000.0
19940927,0.41,15.35,1000000.0
19941012,0.31,14.84,1000000.0
19941025,0.34,14.26,1000000.0
19941109,0.31,13.3,1000000.0
19941124,0.31,11.84,1000000.0
19941208,0.29,10.82,1000000.0
19941222,0.29,9.65,1000000.0
19950105,0.31,8.26,1000000.0
19950118,0.47,6.94,1000000.0
19950213,0.2,4.97,1000000.0
