   196,    4
    19860626,         0.000,        19.740,   1000000.000
    19860705,         0.160,        18.250,   1000000.000
    19860711,         0.160,        18.250,   1000000.000
    19860725,         0.060,        16.240,   1000000.000
    19860806,         0.160,        16.690,   1000000.000
    19860811,         0.380,        24.730,   1000000.000
    19860814,         0.380,        24.440,   1000000.000
    19860909,         0.580,        19.370,   1000000.000
    19860917,         0.700,        18.480,   1000000.000
    19861008,         1.180,        16.170,   1000000.000
    19861103,         1.660,        13.190,   1000000.000
    19861223,         1.800,        14.980,   1000000.000
    19870105,         2.040,        14.150,   1000000.000
    19870209,         2.260,        11.030,   1000000.000
    19870223,         2.140,        10.950,   1000000.000
    19870312,         2.280,         9.830,   1000000.000
    19870319,         2.660,         9.540,   1000000.000
    19870414,         2.880,         8.490,   1000000.000
    19870423,         2.720,         8.570,   1000000.000
    19870522,         2.660,         9.690,   1000000.000
    19870603,         2.780,         9.910,   1000000.000
    19870624,         2.780,        10.500,   1000000.000
    19870708,         2.780,        10.800,   1000000.000
    19870721,         2.820,        10.800,   1000000.000
    19870808,         2.840,        10.950,   1000000.000
    19870820,         2.860,        11.030,   1000000.000
    19870902,         2.880,        11.180,   1000000.000
    19870916,         2.900,        11.180,   1000000.000
    19871012,         2.800,        11.180,   1000000.000
    19871017,         2.800,        11.030,   1000000.000
    19871102,         2.700,        10.950,   1000000.000
    19871116,         2.900,        10.430,   1000000.000
    19871204,         3.000,         9.830,   1000000.000
    19871216,         3.240,         9.010,   1000000.000
    19880105,         3.400,         7.820,   1000000.000
    19880118,         3.480,         7.080,   1000000.000
    19880201,         3.480,         6.560,   1000000.000
    19880309,         3.540,         5.070,   1000000.000
    19880321,         3.560,         4.840,   1000000.000
    19880408,         3.360,         4.770,   1000000.000
    19880419,         2.940,         5.070,   1000000.000
    19880509,         2.720,         6.330,   1000000.000
    19880521,         2.580,         7.150,   1000000.000
    19880607,         2.500,        11.030,   1000000.000
    19880617,         2.420,         9.160,   1000000.000
    19880713,         2.360,        10.650,   1000000.000
    19880726,         1.940,        11.470,   1000000.000
    19880803,         2.300,        11.990,   1000000.000
    19880817,         2.260,        12.590,   1000000.000
    19880902,         2.020,        13.480,   1000000.000
    19880920,         2.160,        13.860,   1000000.000
    19881007,         2.160,        13.710,   1000000.000
    19881018,         2.160,        13.190,   1000000.000
    19881107,         2.300,        12.660,   1000000.000
    19881122,         2.300,        12.140,   1000000.000
    19881207,         2.540,        11.320,   1000000.000
    19881221,         3.060,         9.830,   1000000.000
    19890106,         3.040,         8.790,   1000000.000
    19890123,         3.220,         7.820,   1000000.000
    19890227,         3.300,         6.260,   1000000.000
    19890308,         3.240,         5.810,   1000000.000
    19890317,         3.160,         5.890,   1000000.000
    19890408,         2.880,         6.180,   1000000.000
    19890418,         3.060,         6.410,   1000000.000
    19890509,         2.720,         7.450,   1000000.000
    19890523,         2.440,         8.050,   1000000.000
    19890609,         2.060,         9.010,   1000000.000
    19890713,         1.300,        11.550,   1000000.000
    19890719,         1.820,        13.410,   1000000.000
    19890803,         2.260,        11.700,   1000000.000
    19890817,         2.140,        12.370,   1000000.000
    19890825,         1.880,        12.890,   1000000.000
    19890905,         2.140,        13.040,   1000000.000
    19890922,         2.060,        13.560,   1000000.000
    19891012,         2.240,        13.340,   1000000.000
    19891019,         2.260,        13.260,   1000000.000
    19891113,         2.280,        12.740,   1000000.000
    19891128,         2.780,        11.990,   1000000.000
    19891207,         2.580,        11.400,   1000000.000
    19891221,         2.860,        10.280,   1000000.000
    19900105,         2.980,         9.240,   1000000.000
    19900119,         3.100,         8.120,   1000000.000
    19900208,         3.360,         7.150,   1000000.000
    19900219,         4.080,         5.960,   1000000.000
    19900305,         3.160,         6.560,   1000000.000
    19900316,         2.840,         6.410,   1000000.000
    19900417,         2.540,         7.380,   1000000.000
    19900424,         2.880,         7.080,   1000000.000
    19900427,         2.420,         7.750,   1000000.000
    19900507,         2.460,         8.190,   1000000.000
    19900524,         2.380,         9.010,   1000000.000
    19900608,         2.240,         9.980,   1000000.000
    19900622,         2.280,        10.800,   1000000.000
    19900706,         2.160,        11.700,   1000000.000
    19900723,         1.940,        12.960,   1000000.000
    19900808,         1.820,        13.930,   1000000.000
    19900822,         1.780,        14.530,   1000000.000
    19900905,         1.800,        14.900,   1000000.000
    19900921,         1.760,        14.600,   1000000.000
    19901009,         2.340,        14.530,   1000000.000
    19901018,         2.220,        14.600,   1000000.000
    19901106,         2.060,        14.080,   1000000.000
    19901116,         2.300,        13.480,   1000000.000
    19901205,         2.380,        12.370,   1000000.000
    19901218,         2.620,        11.400,   1000000.000
    19910111,         3.040,         9.760,   1000000.000
    19910121,         2.960,         8.870,   1000000.000
    19910201,         3.000,         8.120,   1000000.000
    19910228,         3.220,         7.080,   1000000.000
    19910312,         3.100,         6.930,   1000000.000
    19910321,         2.760,         6.930,   1000000.000
    19910410,         2.440,         7.450,   1000000.000
    19910418,         2.620,         7.750,   1000000.000
    19910513,         2.180,         8.870,   1000000.000
    19910521,         2.380,         8.940,   1000000.000
    19910626,         2.280,        11.180,   1000000.000
    19910711,         2.140,        12.140,   1000000.000
    19910724,         2.220,        13.110,   1000000.000
    19910812,         2.340,        13.860,   1000000.000
    19910821,         2.300,        14.150,   1000000.000
    19910906,         2.280,        14.830,   1000000.000
    19910924,         2.140,        15.200,   1000000.000
    19911007,         2.020,        15.270,   1000000.000
    19911015,         2.260,        14.900,   1000000.000
    19911102,         2.300,        14.530,   1000000.000
    19911120,         2.320,        13.480,   1000000.000
    19911206,         2.600,        11.550,   1000000.000
    19911217,         2.400,        11.620,   1000000.000
    19920106,         2.860,         9.830,   1000000.000
    19920120,         3.060,         8.720,   1000000.000
    19920213,         3.080,         7.150,   1000000.000
    19920303,         3.180,         6.330,   1000000.000
    19920317,         3.280,         6.480,   1000000.000
    19920409,         2.780,         6.700,   1000000.000
    19920508,         2.420,         8.120,   1000000.000
    19920526,         2.300,         9.310,   1000000.000
    19920605,         2.320,        10.650,   1000000.000
    19920621,         2.280,        11.030,   1000000.000
    19920706,         2.280,        11.920,   1000000.000
    19920725,         2.220,         9.690,   1000000.000
    19920812,         2.240,         9.390,   1000000.000
    19920824,         2.260,        13.780,   1000000.000
    19920910,         2.300,        14.150,   1000000.000
    19920926,         2.220,        14.150,   1000000.000
    19921012,         2.240,        14.010,   1000000.000
    19921027,         2.400,        13.560,   1000000.000
    19921107,         2.340,        13.190,   1000000.000
    19921116,         2.460,        12.660,   1000000.000
    19921208,         2.720,        11.550,   1000000.000
    19921217,         2.780,        10.730,   1000000.000
    19930105,         2.800,         9.540,   1000000.000
    19930115,         2.980,         8.270,   1000000.000
    19930211,         3.180,         7.080,   1000000.000
    19930224,         3.120,         6.560,   1000000.000
    19930311,         3.080,         6.560,   1000000.000
    19930324,         2.860,         7.080,   1000000.000
    19930412,         2.500,         7.300,   1000000.000
    19930421,         2.460,         7.600,   1000000.000
    19930506,         2.480,         8.270,   1000000.000
    19930713,         2.140,        11.850,   1000000.000
    19930723,         2.320,        12.290,   1000000.000
    19930803,         2.260,        12.810,   1000000.000
    19930819,         2.080,        13.630,   1000000.000
    19930902,         2.200,        13.930,   1000000.000
    19930915,         2.220,        14.080,   1000000.000
    19930923,         2.260,        14.080,   1000000.000
    19931006,         2.080,        14.450,   1000000.000
    19931016,         2.120,        14.150,   1000000.000
    19931028,         2.080,        14.010,   1000000.000
    19931105,         2.240,        13.480,   1000000.000
    19931123,         2.320,        12.520,   1000000.000
    19931208,         2.420,        11.550,   1000000.000
    19931217,         2.520,        11.100,   1000000.000
    19940106,         2.840,         9.540,   1000000.000
    19940118,         3.000,        10.210,   1000000.000
    19940201,         3.100,         7.820,   1000000.000
    19940225,         3.040,         6.780,   1000000.000
    19940310,         3.080,         6.700,   1000000.000
    19940322,         3.120,         6.410,   1000000.000
    19940408,         2.720,         6.780,   1000000.000
    19940420,         2.540,         7.670,   1000000.000
    19940510,         2.380,         8.640,   1000000.000
    19940525,         2.380,         9.610,   1000000.000
    19940603,         2.340,         9.980,   1000000.000
    19940620,         2.300,        10.800,   1000000.000
    19940719,         2.380,        12.660,   1000000.000
    19940803,         2.220,        13.480,   1000000.000
    19940817,         2.020,        14.230,   1000000.000
    19940909,         2.140,        14.980,   1000000.000
    19940927,         2.200,        15.120,   1000000.000
    19941010,         2.440,        14.530,   1000000.000
    19941025,         2.320,        14.530,   1000000.000
    19941108,         2.280,        13.930,   1000000.000
    19941124,         2.360,        13.040,   1000000.000
    19941207,         2.440,        12.290,   1000000.000
    19941222,         2.660,        21.460,   1000000.000
