   267,    4
    19830823,         0.000,        26.500,   1000000.000
    19830824,         0.000,        28.620,   1000000.000
    19830825,         0.000,        29.710,   1000000.000
    19830826,         0.000,        30.260,   1000000.000
    19830827,         0.000,        30.460,   1000000.000
    19830829,         0.000,        30.800,   1000000.000
    19830830,         0.000,        30.800,   1000000.000
    19830831,         0.010,        30.740,   1000000.000
    19830912,         0.050,        28.340,   1000000.000
    19830915,         0.200,        27.180,   1000000.000
    19830919,         0.290,        26.430,   1000000.000
    19831018,         0.320,        25.540,   1000000.000
    19831026,         0.360,        25.610,   1000000.000
    19831101,         0.360,        25.410,   1000000.000
    19831215,         0.360,        24.730,   1000000.000
    19840123,         0.360,        24.320,   1000000.000
    19840210,         0.360,        24.110,   1000000.000
    19840307,         0.410,        24.380,   1000000.000
    19840416,         0.480,        22.470,   1000000.000
    19840513,         0.480,        21.790,   1000000.000
    19840704,         0.470,        19.880,   1000000.000
    19840719,         0.470,        19.670,   1000000.000
    19840809,         0.440,        19.600,   1000000.000
    19840920,         0.440,        19.330,   1000000.000
    19841010,         0.480,        17.760,   1000000.000
    19841112,         1.400,        12.020,   1000000.000
    19841220,         1.980,         8.400,   1000000.000
    19850118,         2.420,         5.260,   1000000.000
    19850207,         2.550,         4.370,   1000000.000
    19850302,         2.650,         3.550,   1000000.000
    19850419,         2.210,         4.100,   1000000.000
    19850506,         2.150,         4.440,   1000000.000
    19850618,         2.080,         4.990,   1000000.000
    19850709,         2.090,         5.330,   1000000.000
    19850810,         1.990,         5.940,   1000000.000
    19850830,         1.960,         6.150,   1000000.000
    19850919,         1.860,         6.490,   1000000.000
    19851005,         1.840,         6.420,   1000000.000
    19851018,         1.720,         6.970,   1000000.000
    19851030,         1.790,         6.490,   1000000.000
    19851107,         1.700,         6.830,   1000000.000
    19851217,         2.030,         4.850,   1000000.000
    19860121,         2.180,         3.550,   1000000.000
    19860213,         2.280,         3.010,   1000000.000
    19860314,         2.280,         3.070,   1000000.000
    19860416,         2.270,         3.410,   1000000.000
    19860518,         2.330,         2.940,   1000000.000
    19860605,         2.350,         3.140,   1000000.000
    19860717,         2.350,         3.690,   1000000.000
    19860818,         2.340,         4.300,   1000000.000
    19860915,         2.310,         4.850,   1000000.000
    19861001,         2.300,        11.950,   1000000.000
    19861014,         2.280,        12.230,   1000000.000
    19861029,         2.270,        12.430,   1000000.000
    19861106,         2.260,        12.500,   1000000.000
    19861112,         2.230,        12.570,   1000000.000
    19861119,         2.220,         6.220,   1000000.000
    19861204,         2.220,         6.280,   1000000.000
    19870113,         2.190,         6.420,   1000000.000
    19870210,         2.190,         6.280,   1000000.000
    19870219,         2.190,         6.490,   1000000.000
    19870304,         2.180,         6.350,   1000000.000
    19870415,         2.190,         6.080,   1000000.000
    19870528,         2.180,         6.220,   1000000.000
    19870617,         2.200,         6.220,   1000000.000
    19870728,         2.190,         6.420,   1000000.000
    19870822,         2.190,         6.560,   1000000.000
    19870908,         2.190,         6.900,   1000000.000
    19870924,         2.190,         7.240,   1000000.000
    19871013,         2.190,         7.580,   1000000.000
    19871028,         2.170,         7.580,   1000000.000
    19871110,         2.180,         7.850,   1000000.000
    19871118,         2.180,         7.920,   1000000.000
    19871201,         2.170,         8.060,   1000000.000
    19871215,         2.200,         8.260,   1000000.000
    19880105,         2.190,         7.990,   1000000.000
    19880118,         2.180,         8.060,   1000000.000
    19880201,         2.160,         7.990,   1000000.000
    19880308,         2.017,         7.920,   1000000.000
    19880321,         2.150,         7.920,   1000000.000
    19880407,         2.160,         7.720,   1000000.000
    19880418,         2.170,         7.580,   1000000.000
    19880511,         2.160,         7.310,   1000000.000
    19880520,         2.210,         7.170,   1000000.000
    19880606,         2.160,         7.240,   1000000.000
    19880617,         2.180,         7.310,   1000000.000
    19880711,         2.190,         7.310,   1000000.000
    19880725,         2.220,         7.240,   1000000.000
    19880802,         2.200,         7.310,   1000000.000
    19880816,         2.190,         7.310,   1000000.000
    19880901,         2.170,         7.510,   1000000.000
    19880920,         2.190,         7.790,   1000000.000
    19881006,         2.230,         6.420,   1000000.000
    19881017,         2.180,         7.920,   1000000.000
    19881107,         2.180,         8.200,   1000000.000
    19881121,         2.160,         8.130,   1000000.000
    19881212,         2.160,         8.200,   1000000.000
    19881221,         2.170,         8.130,   1000000.000
    19890104,         2.200,         8.130,   1000000.000
    19890124,         2.210,         8.060,   1000000.000
    19890222,         2.200,         8.060,   1000000.000
    19890307,         2.170,         7.720,   1000000.000
    19890316,         2.180,         7.580,   1000000.000
    19890408,         2.140,         7.650,   1000000.000
    19890418,         2.090,         7.580,   1000000.000
    19890509,         2.140,         7.310,   1000000.000
    19890523,         2.150,         7.380,   1000000.000
