   61,    4
    19950105,         0.830,         8.830,   1000000.000
    19950118,         0.870,         8.520,   1000000.000
    19950216,         0.870,         7.830,   1000000.000
    19950228,         0.890,         7.370,   1000000.000
    19950316,         0.890,         6.990,   1000000.000
    19950327,         0.890,         6.990,   1000000.000
    19950412,         0.950,         7.220,   1000000.000
    19950425,         0.970,         6.220,   1000000.000
    19950509,         0.950,         6.300,   1000000.000
    19950524,         0.950,         6.450,   1000000.000
    19950612,         0.910,         6.760,   1000000.000
    19950627,         0.970,         7.070,   1000000.000
    19950710,         0.830,         7.530,   1000000.000
    19950724,         0.950,         9.140,   1000000.000
    19950812,         0.890,         9.680,   1000000.000
    19950825,         0.660,         9.910,   1000000.000
    19950928,         0.870,        10.520,   1000000.000
    19951013,         0.910,        10.600,   1000000.000
    19951031,         0.910,        10.600,   1000000.000
    19951113,         0.910,        10.600,   1000000.000
    19951129,         0.770,        10.600,   1000000.000
    19951213,         0.850,        10.210,   1000000.000
    19951225,         1.060,         9.980,   1000000.000
    19960110,         0.890,         9.450,   1000000.000
    19960122,         0.890,         8.910,   1000000.000
    19960202,         0.830,         8.600,   1000000.000
    19960314,         0.850,         7.450,   1000000.000
    19960327,         1.030,         7.990,   1000000.000
    19960412,         1.030,         6.990,   1000000.000
    19960422,         1.060,         6.990,   1000000.000
    19960508,         1.080,         6.450,   1000000.000
    19960522,         0.930,         6.300,   1000000.000
    19960604,         0.930,         6.840,   1000000.000
    19960618,         0.930,         6.450,   1000000.000
    19961112,         0.830,        10.980,   1000000.000
    19961128,         0.870,        11.060,   1000000.000
    19961214,         0.850,        10.980,   1000000.000
    19961225,         0.870,        10.520,   1000000.000
    19970114,         0.830,         9.910,   1000000.000
    19970305,         0.930,         7.600,   1000000.000
    19970407,         0.910,         6.840,   1000000.000
    19970507,         1.040,         6.840,   1000000.000
    19970602,         1.010,         6.840,   1000000.000
    19970710,         0.910,         8.370,   1000000.000
    19970812,         0.930,         9.140,   1000000.000
    19970912,         0.830,         9.910,   1000000.000
    19971028,         0.830,        10.680,   1000000.000
    19971119,         0.750,        10.680,   1000000.000
    19971217,         0.810,        10.680,   1000000.000
    19980113,         0.910,         9.910,   1000000.000
    19980223,         0.910,         7.600,   1000000.000
    19980323,         0.830,         6.840,   1000000.000
    19980415,         0.950,         6.070,   1000000.000
    19980519,         0.970,         6.070,   1000000.000
    19980617,         0.850,         7.600,   1000000.000
    19980713,         0.830,         8.370,   1000000.000
    19980820,         0.850,         9.140,   1000000.000
    19980922,         1.080,        10.680,   1000000.000
    19981021,         0.770,        11.440,   1000000.000
    19981117,         0.890,        11.440,   1000000.000
    19981222,         0.870,        10.680,   1000000.000
